doi_prefix,publisher_2022,publisher_2013
10.54973,Sekolah Tinggi Ilmu Kesehatan Awal Bros Pekanbaru,
10.54974,Fundamentals of Contemporary Mathematical Sciences,
10.54972,National Scientific and Educational Centre &quot;Great Russian Encyclopedia&quot;,
10.54992,Politeknik Pelayaran Surabaya,
10.54994,EMU Journal of Pharmaceutical Sciences,
10.54980,Universitas WR Supratman Surabaya,
10.54978,Spring Journals,
10.54993,Journal of Strategic Management Research,
10.54996,Emergency Medicine Association of Turkey,
10.54991,Birbal Sahni Institute of Palaeosciences,
10.54979,Turkiye Egitim Dergisi,
10.54981,Institute of Botany of the Academy of Sciences of the Republic of Uzbekistan,
10.54998,Arqueologia Uruguay,
10.55000,Samara Branch of 'Moscow City University',
10.2110,Society for Sedimentary Geology,
10.55001,East Siberian Institute of the Ministry of Internal Affairs of Russia,
10.15424,The Feinstein Institute for Medical Research (North Shore LIJ Research Institute),
10.55041,Indospace Publications,
10.55040,Campus Educa Sportis,
10.55006,IR Research Publication,
10.55012,Acadsaga,
10.55011,Sparklinglight Transactions on Artificial Intelligence and Quantum Computing,
10.55038,Saudi Journal of Radiology,
10.55019,Pazmany Peter Katolikus Egyetem,
10.55020,International Online Journal of Primary Education (IOJPE),
10.37573,American Society of Health-System Pharmacists,
10.55018,Lembaga Chakra Brahmanda Lentera,
10.55021,Korean Association of Welfare Administration,
10.2130,Japanese Group Dynamics Association,
10.55024,Batman Universitesi,
10.55023,Magyar Nemzeti Muzeum,
10.55022,Wosinsky Mor Megyei Muzeum,
10.23818,Asociacion Iberica de Limnologia,
10.2140,Mathematical Sciences Publishers,
10.55029,Korean Institute for Aggregate Buildings Law,
10.55028,Universidade Federal de Mato Grosso do Sul,
10.2150,Illuminating Engineering Society of Japan,
10.55031,MINDSHARE,
10.55030,Current economic trends LLC,
10.55032,ATSK Publishers,
10.55035,Benazir Bhutto Shaheed University Lyari,
10.55047,PT. Transpublika Jaya Abadi,
10.55045,Sekolah Tinggi Ilmu Kesehatan Abdurahman,
10.55043,Green Engineering Society,
10.55050,Saglik ve Sosyal Refah Arastirmalari Dergisi,
10.55046,Vietnamese Society of Radiology and Nuclear Medicine,
10.55048,Palembang MediRose Foundation,
10.55053,Gottinger Rechtszeitschrift e.V.,
10.46936,Office of Scientific and Technical Information (OSTI),
10.2170,Physiological Society of Japan,
10.2190,"Baywood Publishing Company, Inc.",
10.2200,Morgan & Claypool Publishers LLC,
10.14379,International Ocean Discovery Program (IODP),
10.2220,Biomedical Research Press,
10.2300,Acarological Society of Japan,
10.2310,Decker Medicine,
10.2320,Japan Institute of Metals,
10.2330,Japanese Association for Oral Biology,
10.2340,Medical Journals Sweden AB,
10.2350,Society for Pediatric Pathology (SPP),
10.1640,American Fern Society,
10.1650,Cooper Ornithological Society,
10.1660,Kansas Academy of Science,
10.1670,Society for the Study of Amphibians and Reptiles,
10.2180,Palynology,
10.2460,American Veterinary Medical Association (AVMA),
10.2470,Research Foundation of the CFA Institute,
10.2480,Society of Agricultural Meteorology of Japan,
10.3730,Portico,
10.2490,Japanese Association of Rehabilitation Medicine,
10.2500,Oceanside Publications Inc.,
10.2510,The Commonwealth Fund (CMWF),
10.2520,Japanese Association of Mycotoxicology,
10.2530,Japan Society for Laser Surgery and Medicine,
10.2740,Japanese Association for the Integrated Study of Dietary Habits,
10.2960,Northwest Atlantic Fisheries Organization (NAFO),
10.2970,Current Biodata,
10.2980,Ecoscience,
10.2990,Association for Politics and the Life Sciences,
10.3100,Harvard University Botany Libraries,
10.18653,Association for Computational Linguistics (ACL),
10.3120,California Botanical Society,
10.21636,Marshfield Clinic Research Institute,
10.3130,Architectural Institute of Japan,
10.3140,Czech Geological Survey,
10.3150,Bernoulli Society for Mathematical Statistics and Probability,
10.3160,Southern California Academy of Sciences,
10.3180,Reactome,
10.3190,Czech Geological Society,
10.15620,Centers for Disease Control and Prevention (CDC),
10.3210,The Center for Fire Science and Technology,
10.3320,American Industrial Hygiene Association (AIHA),
10.53354,American Cancer Society,
10.3330,The Japanese Society for Comparative Physiology and Biochemistry,
10.3340,Korean Neurosurgical Society,
10.21053,Korean Society of Otorhinolaryngology-Head and Neck Surgery,
10.47429,Laboratory Medicine Online,
10.3350,The Korean Association for the Study of the Liver,
10.3360,ScienceWise Publishing,
10.32872,Leibniz Institute for Psychology (ZPID),
10.3370,Institute of Life Cycle Assessment,
10.3380,Study Group of Microwave Surgery,
10.3232,Frontiers Media SA,
10.35995,MDPI AG,
10.1989,MDPI AG,
10.20944,MDPI AG,
10.3390,MDPI AG,
10.32545,MDPI AG,
10.3400,The Editorial Committee of Annals of Vascular Diseases,
10.3403,BSI British Standards,
10.17585,Co-Action Publishing,
10.3720,Japanese Association for Petroleum Engineers,
10.14733,"CAD Solutions, LLC",
10.3740,The Materials Research Society of Korea,
10.3750,Szczecinskie Towarzystwo Naukowe,
10.35712,Baishideng Publishing Group Inc.,
10.4330,Baishideng Publishing Group Inc.,
10.5320,Baishideng Publishing Group Inc.,
10.5410,Baishideng Publishing Group Inc.,
10.35711,Baishideng Publishing Group Inc.,
10.37126,Baishideng Publishing Group Inc.,
10.35713,Baishideng Publishing Group Inc.,
10.4240,Baishideng Publishing Group Inc.,
10.5500,Baishideng Publishing Group Inc.,
10.3790,Duncker & Humblot GmbH,
10.3800,The Plankton Society of Japan/The Japanese Association of Benthology,
10.1390,Ediser Srl,
10.3820,Japanese Society for Pharmacoepidemiology,
10.3830,Asian Network for Scientific Information,
10.2750,Association of Rural Planning,
10.3840,"Wolfram Research, Inc.",
10.31855,"Wolfram Research, Inc.",
10.24097,"Wolfram Research, Inc.",
10.25088,"Wolfram Research, Inc.",
10.20334,Vilnius Gediminas Technical University,
10.3850,Research Publishing Services,
10.3860,Philippines Journals Online (PhilJOL),
10.3890,International University Line,
10.15560,Pensoft Publishers,
10.3900,Colegio Brasileiro de Atividade Fisica Saude e Esporte (COBRASE),
10.3940,Royal Institution of Naval Architects,
10.3950,"Oto-Rhino-Laryngological Society of Japan, Inc.",
10.3960,Japanese Society for Lymphoreticular Tissue Research,
10.3990,University Library/University of Twente,
10.4000,OpenEdition,
10.4010,Japan Society of Lipid Nutrition,
10.48022,Korean Society for Microbiology and Biotechnology,
10.4020,Japanese Heart Rhythm Society,
10.4030,Japanese College of Surgeons,
10.4040,Korean Society of Nursing Science,
10.4050,AHS International dba Vertical Flight Society,
10.4060,Food and Agriculture Organization of the United Nations (FAO),
10.19064,SciELO Agencia Nacional de Investigacion y Desarrollo (ANID),
10.4070,The Korean Society of Cardiology,
10.4080,The Peregrine Fund,
10.7343,PAGEPress Publications,
10.4090,Journal of Urban and Environmental Engineering,
10.17085,The Korean Society of Anesthesiologists,
10.4100,Journal of Human Sport and Exercise,
10.15380,Medknow,
10.4110,The Korean Association of Immunobiologists,
10.4130,Asian Electric Vehicle Society,
10.32389,Environmental and Engineering Geophysical Society,
10.4140,American Society of Consultant Pharmacists,
10.4150,The Korean Powder Metallurgy Institute,
test,AACE Corp (American Association of Clinical Endocrinologists),
10.4160,International Potato Center (CIP),
10.14303,OMICS Publishing Group,
10.15412,OMICS Publishing Group,
10.24105,OMICS Publishing Group,
10.4180,Universite des Antilles et de la Guyane (UAG),
10.4190,Japanese Society of Veterinary Clinics,
10.4200,The Human Geographical Society of Japan,
10.4210,Smith School of Enterprise and the Environment,
10.4220,Norwegian Nurses Organisation,
10.4250,Korean Society of Echocardiography,
10.4260,Institute of Food Technology,
10.4270,Revista Universo Contabil,
10.47953,SAE International,
10.4280,Huelva University Press,
10.17986,Galenos Yayinevi,
10.34057,Galenos Yayinevi,
10.4290,Freshwater Biological Association (BioOne sponsored),
10.4300,Journal of Graduate Medical Education,
10.4320,Dulwich Centre Publishing,
10.4490,The Korean Society of Phycology,
10.4310,International Press of Boston,
10.5000,Earthquake Engineering Society of Korea,
10.5010,The Korean Society for Plant Biotechnology,
10.32998,AOTA Press,
10.7140,AOTA Press,
10.52780,UNESP - Universidade Estadual Paulista,
10.5020,Fundacao Edson Queiroz,
10.5030,Japan Chapter of International Geosynthetics Society,
10.5040,Bloomsbury Academic,
10.5050,The Korean Society for Noise and Vibration Engineering,
10.5090,Korean Society for Thoracic and Cardiovascular Surgery,
10.5080,Turkish Association of Nervous and Mental Health,
10.5100,Japan Ergonomics Society,
10.5110,Japan Society of Engineering Geology,
10.52912,The Korean Space Science Society,
10.5140,The Korean Space Science Society,
10.5130,"University of Technology, Sydney (UTS)",
10.5120,Foundation of Computer Science,
10.4170,AVES Publishing Co.,
10.5150,Centre Francais du Littoral,
10.5180,Japan Society of Gynecologic and Obstetric Endoscopy and Minimally Invasive Therapy,
10.5190,The Tohoku Geographical Association,
10.3285,Copernicus GmbH,
10.7482,Copernicus GmbH,
10.53505,Universidad Complutense de Madrid (UCM),
10.5220,Scitepress,
10.18584,"University of Western Ontario, Western Libraries",
10.5230,The Korean Gastric Cancer Association,
10.5260,The Charleston Co.,
10.5250,University of Nebraska Press,
10.5270,European Space Agency,
10.5300,CSTUG,
10.5310,Mayo Clinic Scientific Press,
10.5340,Minnis Journals Pty Ltd.,
10.5330,American School Counselor Association,
10.31609,Turkiye Klinikleri,
10.37047,Turkiye Klinikleri,
10.25179,Turkiye Klinikleri,
10.24179,Turkiye Klinikleri,
10.24074,Turkiye Klinikleri,
10.5360,The Membrane Society of Japan,
10.46670,The Korean Sensors Society,
10.5370,The Korean Institute of Electrical Engineers,
10.5390,Sustainable Building Research Center,
10.25266,Institute of Advanced Scientific Research,
10.5400,Journal of Tropical Soils,
10.17284,Fordham University Press,
10.5420,University of Central Lancashire,
10.5430,Sciedu Press,
10.5460,"Asociacion Mexicana de Comportamiento y Salud, A.C.",
10.47516,University of Debrecen/ Debreceni Egyetem,
10.19055,University of Debrecen/ Debreceni Egyetem,
10.19041,University of Debrecen/ Debreceni Egyetem,
10.52401,University of Debrecen/ Debreceni Egyetem,
10.29116,University of Debrecen/ Debreceni Egyetem,
10.34100,University of Debrecen/ Debreceni Egyetem,
10.21845,University of Debrecen/ Debreceni Egyetem,
10.34103,University of Debrecen/ Debreceni Egyetem,
10.18392,University of Debrecen/ Debreceni Egyetem,
10.35528,University of Debrecen/ Debreceni Egyetem,
10.22315,University of Debrecen/ Debreceni Egyetem,
10.34102,University of Debrecen/ Debreceni Egyetem,
10.24169,University of Debrecen/ Debreceni Egyetem,
10.36392,University of Debrecen/ Debreceni Egyetem,
10.20494,University of Debrecen/ Debreceni Egyetem,
10.21791,University of Debrecen/ Debreceni Egyetem,
10.34101,University of Debrecen/ Debreceni Egyetem,
10.31421,University of Debrecen/ Debreceni Egyetem,
10.29376,University of Debrecen/ Debreceni Egyetem,
10.37441,University of Debrecen/ Debreceni Egyetem,
10.21868,University of Debrecen/ Debreceni Egyetem,
10.14794,University of Debrecen/ Debreceni Egyetem,
10.18458,University of Debrecen/ Debreceni Egyetem,
10.33046,University of Debrecen/ Debreceni Egyetem,
10.47225,University of Debrecen/ Debreceni Egyetem,
10.21867,University of Debrecen/ Debreceni Egyetem,
10.14413,University of Debrecen/ Debreceni Egyetem,
10.36439,University of Debrecen/ Debreceni Egyetem,
10.47282,University of Debrecen/ Debreceni Egyetem,
10.21120,University of Debrecen/ Debreceni Egyetem,
10.30790,University of Debrecen/ Debreceni Egyetem,
10.30608,University of Debrecen/ Debreceni Egyetem,
10.30716,University of Debrecen/ Debreceni Egyetem,
10.26521,University of Debrecen/ Debreceni Egyetem,
10.17489,University of Debrecen/ Debreceni Egyetem,
10.37415,University of Debrecen/ Debreceni Egyetem,
10.31034,University of Debrecen/ Debreceni Egyetem,
10.17667,University of Debrecen/ Debreceni Egyetem,
10.16985,Marmara University,
10.15370,Marmara University,
10.14784,Marmara University,
10.33433,Marmara University,
10.14782,Marmara University,
10.33808,Marmara University,
10.15285,Marmara University,
10.7240,Marmara University,
10.55008,Marmara University,
10.14781,Marmara University,
10.14783,Marmara University,
10.17829,Marmara University,
10.32003,Marmara University,
10.54452,Marmara University,
10.5480,National League for Nursing,
10.5490,GeroFam Journal,
10.33392,Jagiellonian University,
10.5510,Oil Gas Scientific Research Project Institute,
10.5210,University of Illinois Libraries,
10.5530,EManuscript Technologies,
10.5550,Faculty of Physical Education and Sport,
10.5560,Verlag der Zeitschrift fuer Naturforschung,
10.5540,Brazilian Society for Computational and Applied Mathematics (SBMAC),
10.5570,European Defendology Center,
10.5470,Pervasive Technology Institute,
10.5580,"Internet Scientific Publishers, LLC",
10.5610,Japan Association for Earthquake Engineering,
10.5620,The Korean Society of Environmental Health and Toxicology,
10.5630,Japan Academy of Nursing Science,
10.17772,VM Media SP. zo.o VM Group SK,
10.5600,"Office of Research, Development and Information (ORDI)",
10.5640,Insciences Organization,
10.5650,Japan Oil Chemists' Society,
10.5660,The Korean Society of Weed Science,
10.5670,The Oceanography Society,
10.5690,Kantoh Sociological Society,
10.20313,Asociacion Paleontologica Argentina,
10.5710,Asociacion Paleontologica Argentina,
10.5720,The Korean Society of Community Nutrition,
10.5700,"Business Department, School of Economics, Business & Accounting USP",
10.5760,Japan Association for Comparative Economic Studies,
10.5750,University of Buckingham Press,
10.5380,Universidade Federal do Parana,
10.5790,Hong Kong University Press,
10.5780,The Journal of Bioscience and Medicine,
10.21804,Stellenbosch University,
10.15249,Stellenbosch University,
10.30619,Stellenbosch University,
10.14804,Stellenbosch University,
10.24213,Stellenbosch University,
10.20853,Stellenbosch University,
10.21548,Stellenbosch University,
10.15270,Stellenbosch University,
10.5910,Stellenbosch University,
10.24170,Stellenbosch University,
10.14803,Stellenbosch University,
10.31787,Stellenbosch University,
10.5810,University Press of Kentucky,
10.5820,Centers for American Indian and Alaska Native Health,
10.5830,Clinics Cardive Publishing,
10.5800,"Institute of Earth's Crust, Siberian Branch of the Russian Academy of Sciences",
10.5850,The Korean Society of Clothing and Textiles,
10.5840,Philosophy Documentation Center,
10.7330,University Press of Colorado,
10.5860,American Library Association,
10.5730,American Library Association,
10.31441,Lockwood Press,
10.5940,The Crystallographic Society of Japan,
10.5900,Sabanci University Information Center,
10.5770,Canadian Geriatrics Society,
10.5930,"Lesgaft National State University of Physical Education, Sport and Health, St. Petersburg",
10.5920,University of Huddersfield Press,
10.5980,Japanese Urological Association,
10.5990,Japan Wood Preserving Association,
10.5960,Deutsche Zeitschrift Fur Sportmedizin/German Journal of Sports Medicine,
10.6000,Lifescience Global,
10.18072,Perspectivas Medicas da Faculdade de Medicine de Jundiai,
10.6010,Japan Society of Geoinformatics,
10.51238,Boston College University Libraries,
10.6020,Interscience Place,
10.6030,Association of Experimental Stroke and Translational Medicine,
10.6060,Ivanovo State University of Chemistry and Technology,
10.6090,Japan International Research Center for Agricultural Sciences,
