wiki_id,label
Q96755250,DIGESTIF
Q3488295,SFO
Q1181471,deben
Q34581,femme enceinte
Q122880,CEDH
Q12802,nucleaire
Q160402,perçue
Q245962,mises en place
Q156318,étiologies
Q44181240,Annie-Hélène Dufour
Q37226,enseignant
Q42332,PDF
Q8889,Parlement européen
Q6434853,largo
Q104493,acceptabilité
Q6803626,MISE
Q1135710,construisent
Q5308718,Early Modern History
Q156531,Lire la suite
Q35736,années 1920
Q6534,Révolution
Q167676,capteur
Q6881511,firmes
Q205295,Cerambycidae
Q22671,Coleoptera
Q217595,Oxford University Press
Q34217,Oxford
Q232932,open access publishing
Q6295534,JMIR
Q2843971,LE CHIEN
Q732870,Hebrew Bible
Q794605,Biblical Studies
Q1089069,gli
Q13636890,algorithm
Q34,Suède
Q36297,années 1950
Q7017,16e siècle
Q795757,transition énergétique
Q14675906,Questo
Q166142,application
Q207892,droit public
Q4122235,droit privé
Q35831,sommeil
Q4942948,Book
Q1093829,cities
Q12431,Pyrénées
Q3289947,marché du travail
Q6927,XXème siècle
Q49542,russe
Q2089763,croisés
Q3423380,Regards
Q2751242,Urgences
Q28164161,Para
Q2865639,Question prioritaire de constitutionnalité
Q764822,Contrôle de constitutionnalité
Q46158,Humanisme
Q950511,résumé
Q1041,Sénégal
Q12204,consumption
Q169207,discrimination
Q28510,respecter
Q42240,programme de recherche
Q5167661,juridiques
Q6537379,démarches
Q161652,japonais
Q580922,Preprint
Q29483,soins palliatifs
Q3140971,admis
Q8458,droits fondamentaux
Q60,New York
Q1167106,Das
Q141495,minimiser
Q182985,modalités
Q200250,métropole
Q7257,idéologie
Q685,SOL
Q4930,ehealth
Q26972,expression
Q295865,services écosystémiques
Q79698320,6 mois
Q55611526,Feature
Q1046562,hal
Q11468,nanoparticules
Q61231,Nanoparticules
Q310484,ex vivo
Q27496,Europe occidentale
Q3123559,enjeu majeur
Q1832,gadolinium
Q355304,cours d'eau
Q38157,African Studies
Q56772,nas
Q683492,Es
Q2948460,Chambre sociale
Q6607,Guitar
Q1897444,recherche-action
Q14911880,séminaire
Q1756228,Isolation
Q592442,pronostique
Q598949,diminuer
Q101965,empirique
Q12515,Gard
Q42807,Nîmes
Q1304193,vertices
Q133500,apprentissage
Q250058,créance
Q2715623,réseaux sociaux
Q34140,sul
Q674,phosphore
Q10384,gériatrique
Q1274115,Responsabilité
Q645143,Industrie lithique
Q16393,Midi-Pyrénées
Q48282,étudiants
Q1756773,fue
Q178631,kanak
Q33788,Nouvelle-Calédonie
Q1937401,comportement mécanique
Q3406995,PMSI
Q3145483,Hôtel Drouot
Q340169,média
Q3406565,REDRESSEMENT
Q885621,LIQUIDATION
Q35794,Cambridge
Q912887,Cambridge University Press
Q7455503,seu
Q928023,apporter
Q106508,lui-même
Q132959,Afrique subsaharienne
Q31207,professionnels de santé
Q949973,salarié
Q1477475,entretiens
Q624758,psychopathologie
Q311213,HbA1c
Q83042,neurologique
Q322948,abonner
Q49,Amérique du Nord
Q476033,Pays-Bas
Q908604,histoire sociale
Q155,Brasil
Q173416,BiCMOS
Q367849,SiGe
Q224597,Pas
Q2886281,mot
Q228036,césarienne
Q304176,AlGaAs
Q3044285,als
Q3044307,der
Q319446,facteurs de risque
Q1130922,goods
Q131795,Set
Q179235,phénoménologie
Q58586,Husserl
Q5474568,FONDAMENTAUX
Q81938,Douleur
Q3237872,droits fondamentaux
Q3406325,proceedings
Q8458,droits de l’homme
Q4916,eur
Q8513,bases de données
Q133212,tumeur
Q1276188,DCSMM
Q3578542,Cycle 3
Q131201,Développement durable
Q18202452,dernières années
Q1891246,remise en cause
Q2853401,nouvelles formes
Q602,Rhône
Q184890,Latin Literature
Q841090,Classical Studies
Q207892,Droit public
Q2292472,Relapsed
Q467635,Multiple Myeloma
Q2317314,Una
Q2945756,CHU de Bordeaux
Q7817,OMS
Q316887,Saint-Paul
Q5071564,ao
Q818557,étude observationnelle
Q96,México
Q122224,contraception
Q1489,Mexico
Q96,Mexique
Q180686,Pubmed
Q151885,concepts
Q174165,innovante
Q181600,patients hospitalisés
Q200774,FSH
Q50265477,LH
Q30114662,EHPAD
Q33226,orthophonique
Q496997,indication
Q34929,tridimensionnelle
Q9471,épistémologie
Q11364,HORMONE
Q3099316,GONADOTROPE
Q12562,Réforme
Q1307662,point de vue
Q132453,pays développés
Q177323,pays en développement
Q183366,territoires
Q1988917,analyse des données
Q645917,chinoise
Q151885,conceptualisation
Q170087,Université populaire
Q2976283,quai Branly
Q240553,sollicitations
Q3053337,employeur
Q590870,cinéma
Q865083,Linguistique de corpus
Q59,php
Q7942,Changement climatique
Q4915304,Surveys
Q7318,Allemagne
Q846742,Histoire religieuse
Q1459435,phrases
Q185467,Socialisation
Q6939,XXIe
Q11652,frequence
Q131191,surpoids
Q2867636,ADELF
Q206221,Languedoc
Q294440,espace public
Q37732,multitude
Q58968,intellectuel
Q1640319,experimental
Q192152,full-size
Q1952580,analyse multivariée
Q2045373,Picture
Q247154,Compte
Q28970859,clinical
Q3029054,diplôme d'État
Q913404,docteur en médecine
Q577086,Sin
Q3012482,Dalloz
Q10990,viande
Q21198,Informatique
Q11473,thermodynamique
Q1187591,the network
Q11974939,clinicien
Q12585,Amérique latine
Q336,scientifique
Q1437428,sémantique
Q1475848,facteurs de risques
Q185196,sage-femme
Q419849,FDG
Q2191986,âgées
Q2698246,über
Q27349,Chirurgie
Q3000978,Cour d'appel de Paris
Q64428080,AES
Q3910834,hacia
Q3972943,Publisher
Q721663,técnica
Q181287,German Literature
Q1172284,jeux de données
Q415271,HER2
Q12191,Nantes
Q136822,l'enseignement supérieur
Q13955,arabe
Q42453,ello
Q13636890,algorithms
Q175185,milieu rural
Q216920,laïcité
Q41363,point de vue
Q174857,scoliose
Q594841,idiopathique
Q177646,inclus
Q21100639,PD-L1
Q21208025,PD-1
Q43455,ethnologie
Q1105202,Cochrane Library
Q1129466,analyse du discours
Q63966915,désormais
Q648,Lille
Q820655,législateur
Q7354266,RAT
Q2465832,disciplines
Q24905,verbe
Q2695280,techniques
Q2696615,didactique des langues
Q3002774,Crise sanitaire
Q3220391,réseaux sociaux
Q871232,Éditorial
Q35802,Spinoza
Q37260,ecriture
Q8242,litterature
Q7249561,Geschichte
Q11661,Information
Q11224347,ISO/IEC JTC 1/SC 29
Q6583019,WG
Q1137614,cour des comptes
Q3029562,direction générale des finances publiques
Q12187,antibiothérapie
Q1248258,embargo
Q154510,socio-économique
Q31207,Prise en charge
Q3179487,to France
Q42267,Espagne
Q45621,Céramique
Q70802,Troisième République
Q9471,épistémologiques
Q1433373,altérité
Q583580,Altérité
Q154136,sexualité
Q4042967,sexualité
Q6087041,procédure collective
Q5094647,soins intensifs
Q3589008,énonciative
Q41364,longueur d'onde
Q8880,Commission européenne
Q12078,CANCER
Q1469,Loire
Q40898,Nancy
Q142,Francia
Q1441305,signes cliniques
Q159810,economiques
Q169478,Matlab
Q606550,Simulink
Q2112244,survie sans progression
Q199906,Psychologie clinique
Q245962,mises en œuvre
Q305186,Marché du travail
Q65169293,morbidité
Q3777,Ouagadougou
Q43,Turquie
Q4394526,International Law
Q449933,torno
Q656720,Workshop
Q11190,medicine
Q50637,Art History
Q5633421,revue
Q1145523,Collaborative
Q1179,Aquitaine
Q200790,Algérie
Q2745492,système de santé
Q42240,chercheur
Q653137,analyse de contenu
Q169872,symptôme
Q192105,inconscient
Q959782,fouille
Q3378583,pharmacien d'officine
Q5268834,nouvelles technologies
Q11071039,impliqués
Q1129466,Analyse du discours
Q12545,Hérault
Q156616,Insee
Q3136701,XVIIe siècle
Q71092,Second Empire
Q43229,organisationnelles
Q2671652,examen clinique
Q494817,Google Scholar
Q6473564,Download
Q42848,data
Q865083,linguistique de corpus
Q80091,intégrant
Q77558967,Pourvoi
Q556,hydrogene
Q2655764,CLINIQUE
Q15104,Provence-Alpes-Côte d'Azur
Q15620154,enjeux
Q16394,Franche-Comté
Q35798,mettre en œuvre
Q42138,citoyenneté
Q947955,residents
Q2889009,proceso
Q93172,GAIA
Q9235,Hegel
Q8434,Learning
Q1002697,Issue
Q97368656,Droit et Liberté
Q11772,Grèce
Q134995,Bibliographie
Q169207,Discrimination
Q183366,territoriales
Q7888194,Brexit
Q1554076,écologie
Q17165569,EVOLUTION
Q1754031,volte
Q178492,radius
Q36442,Science politique
Q2145290,Mentalités
Q778407,Culture urbaine
Q40821,chirurgicale
Q898674,prise en charge médicale
Q456550,tienen
Q157165,Créancier
Q62932,deformation
Q233309,tumeur
Q492646,thérapies ciblées
Q326124,directives
Q3521992,the needs
Q5431887,inégalités
Q626270,Paléolithique moyen
Q17487737,BRCA1
Q421651,BRCA2
Q24905,verbes
Q30081,plurilinguisme
Q7066,Aucune
Q7144988,Éducation thérapeutique
Q6216,libéraux
Q3592620,chirurgie dentaire
Q463418,fibroblastes
Q46857,méthode
Q480476,nouvelle méthode
Q641307,immunodeficiency
Q3425100,RTD
Q397,latin
Q7034,XIVe siècle
Q42824,Mato Grosso
Q8277,sclérose en plaques
Q931309,Imagerie
Q17736,suppose
Q3269441,effets secondaires
Q46857,données cliniques
Q576104,nouveau-né
Q36870,langue maternelle
Q384871,disponibles
Q730920,résolution de problèmes
Q5464146,foi
Q548990,poco
Q750843,traiter
Q820655,cadre juridique
Q79896,POUVOIRS PUBLICS
Q1143546,Cultural
Q776290,ganglion sentinelle
Q19022,années 2010
Q739302,produisent
Q155207,cas cliniques
Q169872,symptômes
Q177932,rapeseed
Q697248,COLZA
Q188509,banlieue
Q202398,industrialization
Q2269,industrialisation
Q2995531,Procédure administrative contentieuse
Q3355496,juge administratif
Q30612,essais cliniques
Q998,nouveau-nés
Q9312,Kant
Q723897,complexité
Q643962,robot mobile
Q11028,information
Q1152,Auvergne
Q34581,post-partum
Q357503,chirurgie bariatrique
Q1360,Arthropoda
Q2916354,Animalia
Q160402,perçu
Q210064,éclaire
Q232932,open access
Q234081,société française
Q181802,prothèse
Q183191,CEDH
Q3280224,Phonothèque de la MMSH
Q3026116,quatrième partie
Q963289,troisième partie
Q3269441,effets indésirables
Q3302782,mundo
Q41363,vista
Q35277,Metaphysics
Q9471,Epistemology
Q422248,anticorps monoclonaux
Q515,ciudad
Q539051,Greek
Q54871,SPARQL
Q54872,RDF
Q659029,LEP
Q1032,Niger
Q123028,pédiatriques
Q13100823,Qualité de vie
Q13445028,bucco-dentaire
Q1383323,ex post
Q940039,ex ante
Q155953,compétitivité
Q2993417,savoir-faire
Q3592627,Enseignement supérieur
Q741338,Droit comparé
Q3110592,chinois
Q192060,connaissances
Q199687,télédétection
Q7397,logiciels
Q2397163,CONTRAT DE TRAVAIL
Q29460720,SAMU
Q3664863,SMUR
Q3536667,première intention
Q7432,species
Q81392,fractale
Q3589008,locuteur
Q367664,modélisation
Q11027905,densite
Q11028,informations
Q1126687,focus group
Q132151,Ethnographie
Q132151,enquête ethnographique
Q7713096,the algorithm
Q60770131,December 2019
Q3254959,race
Q43619,Environnement
Q3009046,Cyril Nourissat
Q1625709,Treated
Q419849,18F-FDG
Q42844,TDM
Q38060,Gaule
Q264143,proposer
Q3578164,ENGREF
Q35758,matiere
Q3589008,énonciation
Q3845021,kda
Q42002,Jewish Studies
Q422252,Dexamethasone
Q428148,regulation
Q861911,discours
Q6406743,droit international
Q1009,Cameroun
Q11000047,premier recours
Q11024,communication
Q68549841,malignant
Q1319914,Jurisprudence administrative
Q1367940,théologie
Q190,Dieu
Q185451,stratégies
Q278078,privileged
Q3914,élèves
Q898443,marquées
Q7162,genetique
Q228736,materials engineering
Q688646,open access
Q2459042,ipilimumab
Q7041828,nivolumab
Q327657,rhumatologique
Q7144988,éducation thérapeutique du patient
Q416581,este
Q5155118,como
Q10384,gériatrie
Q68549841,Malignant
Q219416,durabilité
Q175185,espaces ruraux
Q42138,citoyen
Q4530482,développement économique
Q583865,collectivités territoriales
Q3505712,Médecine générale
Q97368953,âge moyen
Q908604,Social History
Q8698,Depression
Q104021,faune
Q131449,flore
Q11190,médecins
Q1163564,dépister
Q1225116,Belles Lettres
Q133549,SF-36
Q133805,épidémiologique
Q190695,Massif central
Q161272,Psychologie sociale
Q175002,Psychologie du développement
Q213670,sido
Q214654,Sorbonne
Q2302586,Aix-Marseille Université
Q234460,textes
Q26018,Rat
Q846570,américaine
Q3030248,Discussion
Q30612,étude multicentrique
Q5126958,Stabilization
Q6570048,prédictif
Q477566,pelo
Q418807,GaSb
Q1099007,clave
Q1272626,representation
Q131524,entrepreneuriat
Q3908516,Entrepreneuriat
Q136822,l’enseignement supérieur
Q1434127,related
Q1501332,Classification JEL
Q181865,société civile
Q18677767,Hauts-de-France
Q9184,genèse
Q174844,Mégapole
Q179488,psycholinguistique
Q2618059,InGaAs
Q2695280,technique
Q425265,significativement
Q691640,niveau de preuve
Q3140217,Honoré Champion
Q315,language
Q3658562,NSCLC
Q36613,tem
Q5249226,aide à la décision
Q529909,multi-agents
Q58778,systèmes
Q1131580,Temporal
Q11427,acier
Q1192029,Keywords
Q467635,multiple myeloma
Q179876,Angleterre
Q180472,adoptées
Q327039,premières années
Q50675,historiographique
Q6927,xxe siècle
Q801473,Strasbourg
Q172491,exploration
Q187560,scheme
Q2047938,effets indésirables
Q3502070,activité physique adaptée
Q828812,développement professionnel
Q678305,ULM
Q424227,bronchiolite
Q998,nourrisson
Q3718,Dakar
Q11345,equation
Q12703,Pyrénées-Atlantiques
Q1395034,conception
Q17946,débat public
Q414,Argentine
Q614380,enseignement
Q779191,autres pays
Q8134,économiques
Q1540899,Medline
Q17076284,langue étrangère
Q173235,antalgiques
Q179661,first-line
Q192746,COLOSTRUM
Q22132956,André Raymond
Q317309,Santé mentale
Q3407594,Propriété Littéraire et Artistique
Q7676018,aos
Q862816,Éthique
Q104493,risques
Q11273,MPEG
Q25397451,multifonctionnalité
Q11471,longue durée
Q42515,Cartographie
Q828395,politiques sociales
Q143983,epoxy
Q3700310,Archives
Q19675,Musée du Louvre
Q2397163,contrat de travail
Q271582,maritime pine
Q323005,Deutschland
Q35668,nei
Q41719,Hypothèse
Q58778,system
Q6817675,menudo
Q7015,xviii
Q713083,dopo
Q101965,étude expérimentale
Q103495,World War
Q123028,pédiatres
Q1348305,Corrigendum
Q209251,DOI
Q16681164,trois pays
Q218272,Algérie
Q2529400,urban
Q31207,soin
Q3357,Dordogne
Q42008,souveraineté
Q6441,Montpellier
Q183,allemande
Q146246,Francia
Q2,planète
Q3061886,EXECUTION
Q265236,Charte des droits fondamentaux
Q278368,utilisateur
Q3884230,Opportunities
Q30081,Plurilinguisme
Q3402568,Presses de Sciences Po
Q483130,Cartographie
Q687185,lexical
Q12549,Ille-et-Vilaine
Q1295316,urgences
Q1304193,vertex
Q131476,graphe
Q1414874,comorbidités
Q180472,adoption
Q242412,mobilisations
Q2708569,approche comparative
Q272021,structurent
Q3151544,insertion professionnelle
Q3389,Finistère
Q41966,conduisent
Q44512,épidémie
Q1649363,Saint-Leu
Q3393570,Pointe au Sel
Q837512,diagnostic différentiel
Q177719,diagnostiqués
Q188941,cycle cellulaire
Q201658,Genre
Q34740,genre
Q213600,apnées
Q2657,30 juin
Q244783,Biblical Interpretations
Q27349,chirurgien-dentiste
Q2736,football
Q3122954,GEMO
Q37437,Syntaxe
Q899151,ici
Q41112,schizophrénie
Q461183,Corpus
Q7700706,Derivatives
Q842410,TPE
Q11190,Médecine
Q1139554,subjectivité
Q133805,étude épidémiologique
Q174165,innovantes
Q192355,matières premières
Q443814,Au-delà
Q482,poète
Q514265,autonomy
Q571,ouvrage
Q885621,liquidation judiciaire
Q17737,theorie
Q194158,bande passante
Q30081,plurilingue
Q3128526,Haute Autorité de Santé
Q3966,dispositifs
Q64,Berlin
Q839486,Recherche qualitative
Q104837,diphasique
Q1072860,MISE
Q11016,techniques
Q1344824,Libre circulation
Q286022,common
Q34001,Roubaix
Q461231,local authorities
Q47041,diversité
Q7922,pédagogique
Q8434,éducation
Q3000981,Cour d'appel de Saint-Denis
Q169872,symptomatologie
Q7168,histologiques
Q418,communications
Q7937246,VITRO
Q8091,Grammaire
Q11190,médicaments
Q1123417,Refractory
Q848197,bloc
Q7187,chez l'homme
Q1650915,chercheurs
Q1706722,enseignants-chercheurs
Q1749732,suivis
Q551118,facts
Q962,Bénin
Q199804,BPCO
Q2275327,TCPDF
Q391969,the management
Q40821,Chirurgie
Q7860,Nature
Q5615110,Guest
Q7738430,Editorial
Q7562175,SON
Q877488,Eine
Q674050,PIN
Q911277,breve
Q8261,roman
Q1059324,centre hospitalier universitaire
Q6616,Poitiers
Q1141745,sédentarité
Q1190,Limousin
Q207375,URGENCES
Q127076,vomissements
Q186889,nausées
Q2687434,Cemetery
Q19024,rôle central
Q62955,importation
Q7275,Etats
Q202660,Collège de France
Q2945771,CHU de Rouen
Q83030,troubles cognitifs
Q9418,psychologique
Q3255006,sempre
Q3344951,Nous
Q3570929,Xerfi
Q60835686,Jean-Philippe Denis
Q480448,JOUE
Q6955,xixe siècle
Q101111619,Inside
Q1053535,processing
Q1063364,Sci
Q7755,Constitution
Q1142,cine
Q3349614,offi
Q12585,América Latina
Q24576853,RESISTANCE
Q13551342,Linguistic Typology
Q878226,Comparative Linguistics
Q3580154,égards
Q38674,années 1880
Q41,Grèce
Q58819597,visait
Q1471,Seine
Q160402,perception
Q171251,Droit administratif
Q1863402,arthroplastie
Q19509,Rennes
Q221275,Treated
Q2777746,Fayard
Q22690,Metz
Q4173330,Université de Lorraine
Q899138,wt%
Q2698748,Nb
Q4493223,Pt
Q4849241,OPINION
Q3962655,Opinion
Q1196904,Mis en ligne
Q1156895,proposer
Q17050939,clarifier
Q2428961,Dictionnaire
Q606304,ligne
Q5008669,Crem
Q36173,num
Q284742,Creative Commons Attribution
Q749020,licence
Q7959569,Mis
Q1993167,licenses
Q7075491,observer
Q336197,Observer
Q1756576,Submission
Q6896016,modification
Q5227270,descriptor
Q4894627,Descriptor
Q5411953,Final
Q2141501,SCCS
Q219082,observer
Q2038698,Observer
Q2629880,Unknown
Q25340021,Observer
Q28206908,Observer
Q6949224,Observers
Q5438148,faults
Q17115852,Fault
Q6057257,Interval
Q17172712,observer
Q818553,observers
Q846726,previously unknown
Q16897775,Input
Q158759,Unknown
Q7112868,Output
Q25342,Output
Q1725664,termes
Q13582643,termes
Q32043,termes
Q1149305,disposition
Q154020,elle
Q642856,permet
Q1247092,ils
Q582170,général
Q5096312,Parmi
Q1318370,termes
Q212420,sens
Q86752170,Ceci
Q2269998,Sur
Q420496,sera
Q124848,Sera
Q6144101,sera
Q170358,ans
Q6020027,ici
Q5919,celle
Q1938786,mise en place
Q5994,grands
Q4904528,Bien
Q208141,ce
Q2166215,mis
Q2166215,MIS
Q18352740,MIS 5
Q863667,mis
Q7959569,mis
Q1651044,mis en oeuvre
Q61905,mis
Q2166215,MIS 3
Q154596,mis fin
Q18749628,mis sur le marché
Q4127666,helper
Q1538727,Celle-ci
Q3075751,Celle-ci
Q3843489,Mais
Q2368692,surtout
Q591644,pendant
Q4825163,premiers
Q56269,jeu
Q22907295,ni
Q677907,fut
Q790188,avant
Q170358,ans
Q4455447,milieu
Q86752170,Ceci
Q30903,dessus
wiki_id,label
Q5919,celle
Q1538727,Celle-ci
Q5919,Celle
Q3075751,Celle-ci
Q3843489,Mais
Q1069928,ci
Q6020027,ici
Q626759,sens
Q591644,pendant
Q2368692,surtout
Q4825163,premiers
Q56269,jeu
Q22907295,ni
Q677907,fut
Q790188,avant
Q170358,ans
Q4455447,milieu
Q86752170,Ceci
Q30903,dessus
Q916917,principale
Q11801374,significative
Q5045945,centrale
Q1978454,oeuvre
Q219233,vitesse
Q1055293,multiples
Q1156895,proposer
Q589184,les autres
Q104840740,Tout
Q4479242,classe
Q14906318,repose
Q5096312,Parmi
Q180348,écriture
Q5994,grands
Q28444186,avant
Q4904528,Bien
Q7880385,puissance
Q21070734,dit
Q664056,courant
Q282744,passé
Q3723662,limites
Q743074,régions
Q208820,font
Q1069376,État
Q420496,sera
Q702842,secteur
Q154020,Elle
Q606304,ligne
Q3055244,sous
Q914598,couches
Q229973,langue
Q33298,fil
Q33864,gaz
Q55633520,sortie
Q626227,Deux
Q2269998,Sur
Q4469383,liens
Q5156470,locales
Q1054372,celle-ci
Q483501,artistes
Q7860957,ville
Q542669,Celle-ci
Q30117850,mal
Q834808,qu
Q1154757,ensemble
Q1229245,dispositif
Q3328778,trop
Q4914077,bon
Q592753,démarche
Q7178418,petite
Q154020,elle
Q1938786,mise en place
Q1080767,fin
Q1360503,issus
Q212420,sens
Q3491504,bruit
Q3913961,loi
Q602446,vers
Q947884,Ce
Q15730895,taille
Q1795187,mélange
Q443006,parcours
Q4660897,à deux
Q582170,général
Q2303697,sorte
Q5308236,droit
Q15159070,elle
Q2166189,titre
Q1072278,physique
Q208141,ce
Q326653,écrivain
Q1931240,si la
Q1111576,Elles
Q1365657,mois
Q27911,basse
Q36424,actif
Q621691,apport
Q6500754,interne
Q1426271,nationale
Q2986030,Comme
Q606518,principes
Q4879761,physique
Q761569,Avec
Q772630,entrée
Q1370994,étendue
Q1574029,loin
Q621642,appliqué
Q847027,école
Q1630774,lignes
Q4763331,anglais
Q1344385,général
Q20639032,dû
Q40472,vu
Q7735,divers
Q95136,celles
Q96378096,fond
Q1162954,variété
Q3758978,divers
Q752297,PhD
Q249405,à la suite
Q327209,aire
Q7231554,portée
Q16963389,dix
Q173253,sensibles
Q3212091,La question
Q4868296,font
Q5357120,parole
Q55152,religieuse
Q16165912,Chapter 3
Q2986030,comme
Q3446679,ait
Q544178,attache
Q665940,ADN
Q829903,accord
Q862501,ondes
Q1135562,les éléments
Q1989976,Nord
Q34035,soi
Q104870127,Chapter 2
Q138425,vis-à-vis
Q3454581,récit
Q431289,marque
Q483501,artiste
Q758234,physique
Q9833,Leur
Q104830421,partie
Q11170170,marquée
Q1127717,exposés
Q1129673,occidentale
Q201788,historien
Q246123,tester
Q277684,matrice
Q3440448,mes
Q369894,aide
Q5308052,examiner
Q5571843,sur
Q7845048,Trois
Q11032,courants
Q16220042,Chapter 4
Q229973,langues
Q3454581,récits
Q384475,accrue
Q42662,je
Q473295,Allemagne
Q64852796,parler
Q1005390,adapter
Q1450662,gouvernement
Q249099,tailles
Q3446613,ans
Q638,musique
Q8051326,Je
Q1252491,alimentation
Q16165958,Chapter 1
Q39397,axe
Q508194,Lors
Q6545590,entrée
Q7688,rayons
Q837616,libres
Q85850631,robuste
Q108822164,Pourtant
Q30598795,matériel
Q3460352,Sa
Q621642,applique
Q6468673,manque
Q651462,couverture
Q1377126,liaison
Q2167346,souris
Q2239017,le milieu
Q22907424,compromis
Q250429,arrêt
Q936704,Sud
Q10853504,cité
Q1093445,chute
Q153317,Inde
Q5308236,droits
Q853611,bas
Q110576835,précoce
Q1141067,Comment
Q15661,oxygène
Q1759559,stables
Q2616122,Chapter 5
wiki_id,label
Q26869819,première
Q3147712,Ici
Q33093,bas
Q468777,existent
Q4780940,apparition
Q626227,deux
Q7520643,simples
Q1092621,vérité
Q1125473,positif
Q1415492,fils
Q1418174,Son
Q1780030,début
Q1931240,Si la
Q235932,qu
Q3298567,habitants
Q428822,uns
Q4780940,spectre
Q507850,apparition
Q5155609,comparables
Q5399974,Est
Q1069376,Etat
Q14075,libre
Q181307,climat
Q19872434,Comment
Q2179631,instar
Q2239017,milieu
Q3212168,Recherche
Q642856,permet
Q8076471,à propos
Q1087840,concurrence
Q1465318,morale
Q1486,remise
Q157146,résistance
Q1571836,milieu
Q1672919,philosophe
Q188863,exil
Q194420,XVIe
Q207304,Etats
Q23680173,essor
Q327018,interrogations
Q6578522,tissu
Q7302847,changer
Q964475,critique
Q1640811,fibres
Q1668736,pistes
Q16992512,Empire
Q17104096,paru
Q1752901,Union
Q227505,pertinents
Q25047380,petit
Q2712515,fin
Q2742116,nationales
Q2883844,Sous
Q506883,libre
Q5156716,composant
Q702492,urbain
Q7692422,ARN
Q907280,av
Q1247092,ils
Q1343113,rouge
Q28136457,troubles
Q28403803,tiers
Q3209975,la lecture
Q35287,fer
Q508194,lors
Q6813700,Qu
Q805221,sujet
Q852338,femme
Q928468,Réseau
Q1059659,augmentation
Q114375,Mémoire
Q1407200,cour
Q1413646,positives
Q1434621,Ouest
Q18891465,sols
Q19604460,Quant
Q2045208,influencer
Q251741,reconnaissance
Q2712515,stabilisation
Q2986588,implication
Q2989398,communes
Q30323844,confrontation
Q3373229,dire
Q3505501,survie
Q542195,bois
Q607248,livres
Q65117675,Terre
Q65920364,tensions
Q675770,stade
Q676,prose
Q681427,Tous
Q7189737,Physique
Q737462,candidat
Q752297,PhD thesis
Q1062811,Chapter 3
Q11424,cinéma
Q1440052,fourni
Q20642496,Résistance
Q2427379,bons
Q256599,Ses
Q3027560,Dieu
Q316,amour
Q3216944,Le choix
Q342486,aller
Q4800960,articulation
Q6789938,fourth chapter
Q7700839,tenter
Q104840740,tout
Q1237356,domestiques
Q1239456,Art
Q1246307,gros
Q131299,demi
Q1414685,formant
Q1458203,transcription
Q179643,divers
Q22907295,né
Q256414,acquis
Q313049,Le
Q338748,murs
Q349015,interne
Q3738228,facile
Q3914417,moi
Q410142,sert
Q43807777,agir
Q488954,mois
Q5282669,dispose
Q588378,financiers
Q624852,Essays
Q648282,nette
Q761569,avec
Q7699692,tenant
Q908570,pointe
Q9183493,chapter 2
Q9833,leur
Q108163,proposition
Q1136952,couleur
Q131514,couches
Q13590807,vie
Q1544096,Processus
Q155059,cadre
Q17007418,identifier
Q1768288,structuration
Q17906855,Unis
Q1810082,le point
Q1852039,traction
Q1965838,XIX
Q19744932,suffisant
Q219675,Chapter 2
Q2725615,à Paris
Q28456949,dossier
Q36834,compose
Q3945070,localiser
Q422898,explication
Q48672480,volontaire
Q5162729,conscience
Q5316114,durable
Q55641410,Pendant
Q56882,impulsion
Q621691,apports
Q659563,genres
Q7261619,pur
Q7886417,dues
Q7995739,lire
Q104830421,tableau
Q108559284,manque
Q11059,Sa
Q1166840,François
Q1235626,ombre
Q1237356,domestique
Q12461,le monde
Q13313,mer
Q1413997,Quantum
Q1433685,passer
Q1988359,Loin
Q2374919,la capitale
Q3210737,la mission
Q3306321,reconnaissance
Q382812,affirmation
Q4677832,actualité
Q5021202,propositions
Q5167679,fin de celle-ci
Q5177975,en passant
Q5710720,Tous
Q583271,conduit
Q627214,vestiges
Q641913,reprise
Q7075069,Objectifs
Q798425,Durant
Q960541,riches
Q962636,maîtrise
Q1061151,massif
Q1073454,XX
Q1194630,doubles
Q12014476,panorama
Q1216153,Elles
Q1361929,confrontation
Q157146,la résistance
Q16147749,États
wiki_id,label
Q1628136,horizons
Q16533,juge
Q17011927,gauche
Q1770746,XVII
Q18394147,retard
Q1930187,correspondent
Q193526,conscience
Q214305,allemande
Q252916,quartier
Q266162,domination
Q2937748,Car
Q3225730,le point
Q35409,familial
Q36834,composer
Q406714,aires
Q55616408,la justice
Q5595305,Grande
Q60727566,Chapter 4
Q6668061,Loi
Q6850,peine
Q7098642,oppose
Q752297,PhD work
Q756115,volatility
Q7689450,liens
Q7991466,Même si
Q8078543,évidemment
Q838476,directeur
Q9299434,immersion
Q932345,la tâche
Q1120735,portent
Q1141210,Son
Q1149041,Mes
Q12470289,chapter 3
Q13400960,mince
Q13473501,collectives
Q1405556,armée
Q1417986,combiner
Q1546382,pente
Q1645966,stades
Q16968482,Relations
Q173457,affaire
Q1756885,tri
Q1983486,placée
Q230511,sur
Q2519948,reconstitution
Q2995427,axes
Q3055356,entrées
Q31948,foyer
Q3345150,Nouvelle
Q4199456,Il
Q46993143,restaurer
Q5190550,reprises
Q547370,vitesse
Q548599,exploitation
Q56315,dus
Q58854,critique
Q623344,reconnaissance
Q7187858,polarisation
Q7512970,signification
Q784445,mobiles
Q7939224,vocation
